clicked,Answer.time_in_minutes,percentage,block,utterance,label,type,Answer.condition,utterance_label,Answer.bonus,trial,workerid,init_images,color,position,block_trial
1,6.095316666666666,60,4, The machine dispensed some of the,target,60_90_1,many_some,quantifier,326,30,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,90,4, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,326,30,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,6.095316666666666,60,4, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,326,30,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,90,4, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,326,30,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
0,6.095316666666666,0,4, The machine dispensed,competitor,90_0_1,many_some,prior,326,31,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,6.095316666666666,90,4, The machine dispensed,target,90_0_1,many_some,prior,326,31,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,6.095316666666666,0,4, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,326,31,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,6.095316666666666,90,4, The machine dispensed many of the,target,90_0_1,many_some,quantifier,326,31,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,6.095316666666666,0,4, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,326,31,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,6.095316666666666,90,4, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,326,31,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,6.095316666666666,75,4, The machine dispensed,competitor,75_100_2,many_some,prior,326,32,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,6.095316666666666,100,4, The machine dispensed,target,75_100_2,many_some,prior,326,32,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,6.095316666666666,75,4, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,326,32,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,6.095316666666666,100,4, The machine dispensed all of the,target,75_100_2,many_some,quantifier,326,32,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,6.095316666666666,75,4, The machine dispensed all of the blue ones.,competitor,75_100_2,many_some,color,326,32,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,6.095316666666666,100,4, The machine dispensed all of the blue ones.,target,75_100_2,many_some,color,326,32,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,6.095316666666666,75,5, The machine dispensed,competitor,75_100_2,many_some,prior,326,33,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,6.095316666666666,100,5, The machine dispensed,target,75_100_2,many_some,prior,326,33,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,6.095316666666666,75,5, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,326,33,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,6.095316666666666,100,5, The machine dispensed all of the,target,75_100_2,many_some,quantifier,326,33,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,6.095316666666666,75,5, The machine dispensed all of the blue ones.,competitor,75_100_2,many_some,color,326,33,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,6.095316666666666,100,5, The machine dispensed all of the blue ones.,target,75_100_2,many_some,color,326,33,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,6.095316666666666,60,5, The machine dispensed,competitor,60_90_2,many_some,prior,326,34,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,6.095316666666666,90,5, The machine dispensed,target,60_90_2,many_some,prior,326,34,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,6.095316666666666,60,5, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,326,34,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,6.095316666666666,90,5, The machine dispensed many of the,target,60_90_2,many_some,quantifier,326,34,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,6.095316666666666,60,5, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,326,34,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,6.095316666666666,90,5, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,326,34,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,6.095316666666666,25,5, The machine dispensed,target,25_60_1,many_some,prior,326,35,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
1,6.095316666666666,60,5, The machine dispensed,competitor,25_60_1,many_some,prior,326,35,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,6.095316666666666,25,5, The machine dispensed some of the,target,25_60_1,many_some,quantifier,326,35,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.095316666666666,60,5, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,326,35,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,6.095316666666666,25,5, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,326,35,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.095316666666666,60,5, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,326,35,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,6.095316666666666,0,5, The machine dispensed,target,90_0_2,many_some,prior,326,36,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.095316666666666,90,5, The machine dispensed,competitor,90_0_2,many_some,prior,326,36,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.095316666666666,0,5, The machine dispensed none of the,target,90_0_2,many_some,quantifier,326,36,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.095316666666666,90,5, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,326,36,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.095316666666666,0,5, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,326,36,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.095316666666666,90,5, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,326,36,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.095316666666666,60,5, The machine dispensed,target,25_60_2,many_some,prior,326,37,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,6.095316666666666,25,5, The machine dispensed,competitor,25_60_2,many_some,prior,326,37,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,6.095316666666666,60,5, The machine dispensed some of the,target,25_60_2,many_some,quantifier,326,37,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
1,6.095316666666666,25,5, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,326,37,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,6.095316666666666,60,5, The machine dispensed some of the orange ones.,target,25_60_2,many_some,color,326,37,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,6.095316666666666,25,5, The machine dispensed some of the orange ones.,competitor,25_60_2,many_some,color,326,37,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,6.095316666666666,90,5, The machine dispensed,target,90_0_1,many_some,prior,326,38,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,0,5, The machine dispensed,competitor,90_0_1,many_some,prior,326,38,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,6.095316666666666,90,5, The machine dispensed many of the,target,90_0_1,many_some,quantifier,326,38,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,0,5, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,326,38,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,6.095316666666666,90,5, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,326,38,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,0,5, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,326,38,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
0,6.095316666666666,75,5, The machine dispensed,target,75_100_1,many_some,prior,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.095316666666666,100,5, The machine dispensed,competitor,75_100_1,many_some,prior,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.095316666666666,75,5, The machine dispensed many of the,target,75_100_1,many_some,quantifier,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,6.095316666666666,100,5, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.095316666666666,75,5, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,6.095316666666666,100,5, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.095316666666666,75,5, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,6.095316666666666,100,5, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,326,39,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.095316666666666,60,5, The machine dispensed,target,60_90_1,many_some,prior,326,40,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.095316666666666,90,5, The machine dispensed,competitor,60_90_1,many_some,prior,326,40,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.095316666666666,60,5, The machine dispensed some of the,target,60_90_1,many_some,quantifier,326,40,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.095316666666666,90,5, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,326,40,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.095316666666666,60,5, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,326,40,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.095316666666666,90,5, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,326,40,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.095316666666666,0,6, The machine dispensed,target,90_0_2,many_some,prior,326,41,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,6.095316666666666,90,6, The machine dispensed,competitor,90_0_2,many_some,prior,326,41,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,6.095316666666666,0,6, The machine dispensed none of the,target,90_0_2,many_some,quantifier,326,41,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,6.095316666666666,90,6, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,326,41,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,6.095316666666666,0,6, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,326,41,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,6.095316666666666,90,6, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,326,41,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,6.095316666666666,60,6, The machine dispensed,competitor,60_90_2,many_some,prior,326,42,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,6.095316666666666,90,6, The machine dispensed,target,60_90_2,many_some,prior,326,42,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,6.095316666666666,60,6, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,326,42,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,6.095316666666666,90,6, The machine dispensed many of the,target,60_90_2,many_some,quantifier,326,42,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,6.095316666666666,60,6, The machine dispensed many of the blue ones.,competitor,60_90_2,many_some,color,326,42,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,6.095316666666666,90,6, The machine dispensed many of the blue ones.,target,60_90_2,many_some,color,326,42,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,6.095316666666666,75,6, The machine dispensed,target,75_100_1,many_some,prior,326,43,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
1,6.095316666666666,100,6, The machine dispensed,competitor,75_100_1,many_some,prior,326,43,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,6.095316666666666,75,6, The machine dispensed many of the,target,75_100_1,many_some,quantifier,326,43,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,6.095316666666666,100,6, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,326,43,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,6.095316666666666,75,6, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,326,43,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,6.095316666666666,100,6, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,326,43,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,6.095316666666666,25,6, The machine dispensed,competitor,25_60_2,many_some,prior,326,44,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,6.095316666666666,60,6, The machine dispensed,target,25_60_2,many_some,prior,326,44,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,6.095316666666666,25,6, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,326,44,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,6.095316666666666,60,6, The machine dispensed some of the,target,25_60_2,many_some,quantifier,326,44,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,6.095316666666666,25,6, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,326,44,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,6.095316666666666,60,6, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,326,44,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,6.095316666666666,100,6, The machine dispensed,target,75_100_2,many_some,prior,326,45,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,6.095316666666666,75,6, The machine dispensed,competitor,75_100_2,many_some,prior,326,45,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,6.095316666666666,100,6, The machine dispensed all of the,target,75_100_2,many_some,quantifier,326,45,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,6.095316666666666,75,6, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,326,45,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,6.095316666666666,100,6, The machine dispensed all of the blue ones.,target,75_100_2,many_some,color,326,45,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,6.095316666666666,75,6, The machine dispensed all of the blue ones.,competitor,75_100_2,many_some,color,326,45,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,6.095316666666666,90,6, The machine dispensed,target,90_0_1,many_some,prior,326,46,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,0,6, The machine dispensed,competitor,90_0_1,many_some,prior,326,46,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,6.095316666666666,90,6, The machine dispensed many of the,target,90_0_1,many_some,quantifier,326,46,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,0,6, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,326,46,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,6.095316666666666,90,6, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,326,46,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,6.095316666666666,0,6, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,326,46,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,6.095316666666666,90,6, The machine dispensed,competitor,60_90_1,many_some,prior,326,47,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,6.095316666666666,60,6, The machine dispensed,target,60_90_1,many_some,prior,326,47,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,6.095316666666666,90,6, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,326,47,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.095316666666666,60,6, The machine dispensed some of the,target,60_90_1,many_some,quantifier,326,47,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,6.095316666666666,90,6, The machine dispensed some of the blue ones.,competitor,60_90_1,many_some,color,326,47,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.095316666666666,60,6, The machine dispensed some of the blue ones.,target,60_90_1,many_some,color,326,47,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.095316666666666,60,6, The machine dispensed,competitor,25_60_1,many_some,prior,326,48,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
0,6.095316666666666,25,6, The machine dispensed,target,25_60_1,many_some,prior,326,48,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,6.095316666666666,60,6, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,326,48,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,6.095316666666666,25,6, The machine dispensed some of the,target,25_60_1,many_some,quantifier,326,48,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,6.095316666666666,60,6, The machine dispensed some of the orange ones.,competitor,25_60_1,many_some,color,326,48,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,6.095316666666666,25,6, The machine dispensed some of the orange ones.,target,25_60_1,many_some,color,326,48,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,6.095316666666666,60,7, The machine dispensed,target,60_90_1,many_some,prior,326,49,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,6.095316666666666,90,7, The machine dispensed,competitor,60_90_1,many_some,prior,326,49,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,6.095316666666666,60,7, The machine dispensed some of the,target,60_90_1,many_some,quantifier,326,49,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,6.095316666666666,90,7, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,326,49,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,6.095316666666666,60,7, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,326,49,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,6.095316666666666,90,7, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,326,49,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,6.095316666666666,90,7, The machine dispensed,target,60_90_2,many_some,prior,326,50,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,6.095316666666666,60,7, The machine dispensed,competitor,60_90_2,many_some,prior,326,50,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,6.095316666666666,90,7, The machine dispensed many of the,target,60_90_2,many_some,quantifier,326,50,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,6.095316666666666,60,7, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,326,50,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,6.095316666666666,90,7, The machine dispensed many of the blue ones.,target,60_90_2,many_some,color,326,50,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,6.095316666666666,60,7, The machine dispensed many of the blue ones.,competitor,60_90_2,many_some,color,326,50,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,6.095316666666666,75,7, The machine dispensed,target,75_100_1,many_some,prior,326,51,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,6.095316666666666,100,7, The machine dispensed,competitor,75_100_1,many_some,prior,326,51,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,6.095316666666666,75,7, The machine dispensed many of the,target,75_100_1,many_some,quantifier,326,51,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,6.095316666666666,100,7, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,326,51,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,6.095316666666666,75,7, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,326,51,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,6.095316666666666,100,7, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,326,51,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,6.095316666666666,60,7, The machine dispensed,target,25_60_2,many_some,prior,326,52,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,6.095316666666666,25,7, The machine dispensed,competitor,25_60_2,many_some,prior,326,52,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,6.095316666666666,60,7, The machine dispensed some of the,target,25_60_2,many_some,quantifier,326,52,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,6.095316666666666,25,7, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,326,52,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,6.095316666666666,60,7, The machine dispensed some of the orange ones.,target,25_60_2,many_some,color,326,52,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,6.095316666666666,25,7, The machine dispensed some of the orange ones.,competitor,25_60_2,many_some,color,326,52,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,6.095316666666666,60,7, The machine dispensed,competitor,25_60_1,many_some,prior,326,53,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,6.095316666666666,25,7, The machine dispensed,target,25_60_1,many_some,prior,326,53,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,6.095316666666666,60,7, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,326,53,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,6.095316666666666,25,7, The machine dispensed some of the,target,25_60_1,many_some,quantifier,326,53,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,6.095316666666666,60,7, The machine dispensed some of the orange ones.,competitor,25_60_1,many_some,color,326,53,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,6.095316666666666,25,7, The machine dispensed some of the orange ones.,target,25_60_1,many_some,color,326,53,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,6.095316666666666,75,7, The machine dispensed,competitor,75_100_2,many_some,prior,326,54,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.095316666666666,100,7, The machine dispensed,target,75_100_2,many_some,prior,326,54,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.095316666666666,75,7, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,326,54,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.095316666666666,100,7, The machine dispensed all of the,target,75_100_2,many_some,quantifier,326,54,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.095316666666666,75,7, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,326,54,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.095316666666666,100,7, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,326,54,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.095316666666666,90,7, The machine dispensed,competitor,90_0_2,many_some,prior,326,55,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.095316666666666,0,7, The machine dispensed,target,90_0_2,many_some,prior,326,55,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,6.095316666666666,90,7, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,326,55,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.095316666666666,0,7, The machine dispensed none of the,target,90_0_2,many_some,quantifier,326,55,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,6.095316666666666,90,7, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,326,55,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.095316666666666,0,7, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,326,55,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,6.095316666666666,90,7, The machine dispensed,target,90_0_1,many_some,prior,326,56,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,6.095316666666666,0,7, The machine dispensed,competitor,90_0_1,many_some,prior,326,56,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.095316666666666,90,7, The machine dispensed many of the,target,90_0_1,many_some,quantifier,326,56,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.095316666666666,0,7, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,326,56,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.095316666666666,90,7, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,326,56,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.095316666666666,0,7, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,326,56,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,6.095316666666666,75,8, The machine dispensed,target,75_100_1,many_some,prior,326,57,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,6.095316666666666,100,8, The machine dispensed,competitor,75_100_1,many_some,prior,326,57,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,6.095316666666666,75,8, The machine dispensed many of the,target,75_100_1,many_some,quantifier,326,57,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,6.095316666666666,100,8, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,326,57,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,6.095316666666666,75,8, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,326,57,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,6.095316666666666,100,8, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,326,57,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,6.095316666666666,90,8, The machine dispensed,competitor,90_0_2,many_some,prior,326,58,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
