percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
40,none,192,17, The machine dispensed none of the,quantifier,blue,most,2,competitor,0,40_0_2,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,none,192,17, The machine dispensed none of the orange ones.,color,orange,most,2,target,1,40_0_2,1,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,none,192,17, The machine dispensed none of the orange ones.,color,blue,most,2,competitor,0,40_0_2,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,some,192,18, The machine dispensed some of the,quantifier,blue,most,2,competitor,0,25_60_1,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,18, The machine dispensed some of the,quantifier,orange,most,2,target,1,25_60_1,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,some,192,18, The machine dispensed some of the orange ones.,color,blue,most,2,competitor,0,25_60_1,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,18, The machine dispensed some of the orange ones.,color,orange,most,2,target,1,25_60_1,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
100,all,192,19, The machine dispensed all of the,quantifier,orange,most,2,target,1,25_100_2,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,19, The machine dispensed all of the,quantifier,blue,most,2,competitor,0,25_100_2,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,19, The machine dispensed all of the orange ones.,color,orange,most,2,target,1,25_100_2,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,19, The machine dispensed all of the orange ones.,color,blue,most,2,competitor,0,25_100_2,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,most,192,20, The machine dispensed most of the,quantifier,blue,most,2,competitor,0,25_60_2,1,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,20, The machine dispensed most of the,quantifier,orange,most,2,target,1,25_60_2,2,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,most,192,20, The machine dispensed most of the orange ones.,color,blue,most,2,competitor,0,25_60_2,1,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,20, The machine dispensed most of the orange ones.,color,orange,most,2,target,1,25_60_2,2,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,none,192,21, The machine dispensed none of the,quantifier,blue,most,3,competitor,0,40_0_2,1,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,none,192,21, The machine dispensed none of the,quantifier,orange,most,3,target,1,40_0_2,2,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,none,192,21, The machine dispensed none of the orange ones.,color,blue,most,3,competitor,0,40_0_2,1,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,none,192,21, The machine dispensed none of the orange ones.,color,orange,most,3,target,1,40_0_2,2,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,22, The machine dispensed most of the,quantifier,blue,most,3,target,0,60_90_1,1,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,22, The machine dispensed most of the,quantifier,orange,most,3,competitor,1,60_90_1,2,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,22, The machine dispensed most of the blue ones.,color,blue,most,3,target,1,60_90_1,1,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,22, The machine dispensed most of the blue ones.,color,orange,most,3,competitor,0,60_90_1,2,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,23, The machine dispensed some of the,quantifier,blue,most,3,target,1,40_0_1,1,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,some,192,23, The machine dispensed some of the,quantifier,orange,most,3,competitor,0,40_0_1,2,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,23, The machine dispensed some of the blue ones.,color,blue,most,3,target,1,40_0_1,1,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,some,192,23, The machine dispensed some of the blue ones.,color,orange,most,3,competitor,0,40_0_1,2,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,24, The machine dispensed some of the,quantifier,blue,most,3,target,1,25_60_1,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,some,192,24, The machine dispensed some of the,quantifier,orange,most,3,competitor,0,25_60_1,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,24, The machine dispensed some of the blue ones.,color,blue,most,3,target,1,25_60_1,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,some,192,24, The machine dispensed some of the blue ones.,color,orange,most,3,competitor,0,25_60_1,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,25, The machine dispensed most of the,quantifier,orange,most,3,target,1,25_60_2,1,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,most,192,25, The machine dispensed most of the,quantifier,blue,most,3,competitor,0,25_60_2,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,most,192,25, The machine dispensed most of the orange ones.,color,orange,most,3,target,1,25_60_2,1,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,most,192,25, The machine dispensed most of the orange ones.,color,blue,most,3,competitor,0,25_60_2,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,some,192,26, The machine dispensed some of the,quantifier,blue,most,3,competitor,0,25_100_1,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,26, The machine dispensed some of the,quantifier,orange,most,3,target,1,25_100_1,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
100,some,192,26, The machine dispensed some of the orange ones.,color,blue,most,3,competitor,0,25_100_1,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,26, The machine dispensed some of the orange ones.,color,orange,most,3,target,1,25_100_1,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
100,all,192,27, The machine dispensed all of the,quantifier,orange,most,3,target,1,25_100_2,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,27, The machine dispensed all of the,quantifier,blue,most,3,competitor,0,25_100_2,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,27, The machine dispensed all of the orange ones.,color,orange,most,3,target,1,25_100_2,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,27, The machine dispensed all of the orange ones.,color,blue,most,3,competitor,0,25_100_2,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,most,192,28, The machine dispensed most of the,quantifier,blue,most,3,competitor,0,60_90_2,1,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,28, The machine dispensed most of the,quantifier,orange,most,3,target,1,60_90_2,2,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,28, The machine dispensed most of the orange ones.,color,blue,most,3,competitor,0,60_90_2,1,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,28, The machine dispensed most of the orange ones.,color,orange,most,3,target,1,60_90_2,2,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,all,192,29, The machine dispensed all of the,quantifier,orange,most,4,competitor,0,25_100_2,1,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,29, The machine dispensed all of the,quantifier,blue,most,4,target,1,25_100_2,2,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,29, The machine dispensed all of the blue ones.,color,orange,most,4,competitor,0,25_100_2,1,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,29, The machine dispensed all of the blue ones.,color,blue,most,4,target,1,25_100_2,2,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,none,192,30, The machine dispensed none of the,quantifier,orange,most,4,competitor,0,40_0_2,1,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,none,192,30, The machine dispensed none of the,quantifier,blue,most,4,target,1,40_0_2,2,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,none,192,30, The machine dispensed none of the blue ones.,color,orange,most,4,competitor,0,40_0_2,1,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,none,192,30, The machine dispensed none of the blue ones.,color,blue,most,4,target,1,40_0_2,2,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
90,most,192,31, The machine dispensed most of the,quantifier,orange,most,4,competitor,1,60_90_1,1,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,most,192,31, The machine dispensed most of the,quantifier,blue,most,4,target,0,60_90_1,2,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
90,most,192,31, The machine dispensed most of the blue ones.,color,orange,most,4,competitor,0,60_90_1,1,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,most,192,31, The machine dispensed most of the blue ones.,color,blue,most,4,target,1,60_90_1,2,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,some,192,32, The machine dispensed some of the,quantifier,orange,most,4,competitor,0,25_60_1,1,6.3937,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,32, The machine dispensed some of the,quantifier,blue,most,4,target,1,25_60_1,2,6.3937,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,some,192,32, The machine dispensed some of the blue ones.,color,orange,most,4,competitor,0,25_60_1,1,6.3937,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,32, The machine dispensed some of the blue ones.,color,blue,most,4,target,1,25_60_1,2,6.3937,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,some,192,33, The machine dispensed some of the,quantifier,blue,most,4,competitor,0,40_0_1,1,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,33, The machine dispensed some of the,quantifier,orange,most,4,target,1,40_0_1,2,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,some,192,33, The machine dispensed some of the orange ones.,color,blue,most,4,competitor,0,40_0_1,1,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,33, The machine dispensed some of the orange ones.,color,orange,most,4,target,1,40_0_1,2,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
100,some,192,34, The machine dispensed some of the,quantifier,orange,most,4,competitor,0,25_100_1,1,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,34, The machine dispensed some of the,quantifier,blue,most,4,target,1,25_100_1,2,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,some,192,34, The machine dispensed some of the blue ones.,color,orange,most,4,competitor,0,25_100_1,1,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,34, The machine dispensed some of the blue ones.,color,blue,most,4,target,1,25_100_1,2,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,most,192,35, The machine dispensed most of the,quantifier,blue,most,4,target,1,25_60_2,1,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,most,192,35, The machine dispensed most of the,quantifier,orange,most,4,competitor,0,25_60_2,2,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,35, The machine dispensed most of the blue ones.,color,blue,most,4,target,1,25_60_2,1,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,most,192,35, The machine dispensed most of the blue ones.,color,orange,most,4,competitor,0,25_60_2,2,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,36, The machine dispensed most of the,quantifier,blue,most,4,target,1,60_90_2,1,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,36, The machine dispensed most of the,quantifier,orange,most,4,competitor,0,60_90_2,2,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,36, The machine dispensed most of the blue ones.,color,blue,most,4,target,1,60_90_2,1,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,36, The machine dispensed most of the blue ones.,color,orange,most,4,competitor,0,60_90_2,2,6.3937,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,none,192,37, The machine dispensed none of the,quantifier,blue,most,5,competitor,0,40_0_2,1,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,none,192,37, The machine dispensed none of the,quantifier,orange,most,5,target,1,40_0_2,2,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,none,192,37, The machine dispensed none of the orange ones.,color,blue,most,5,competitor,0,40_0_2,1,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,none,192,37, The machine dispensed none of the orange ones.,color,orange,most,5,target,1,40_0_2,2,6.3937,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,most,192,38, The machine dispensed most of the,quantifier,blue,most,5,competitor,0,25_60_2,1,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,38, The machine dispensed most of the,quantifier,orange,most,5,target,1,25_60_2,2,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,most,192,38, The machine dispensed most of the orange ones.,color,blue,most,5,competitor,0,25_60_2,1,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,38, The machine dispensed most of the orange ones.,color,orange,most,5,target,1,25_60_2,2,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,39, The machine dispensed some of the,quantifier,blue,most,5,target,1,25_100_1,1,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
100,some,192,39, The machine dispensed some of the,quantifier,orange,most,5,competitor,0,25_100_1,2,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,39, The machine dispensed some of the blue ones.,color,blue,most,5,target,1,25_100_1,1,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
100,some,192,39, The machine dispensed some of the blue ones.,color,orange,most,5,competitor,0,25_100_1,2,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,40, The machine dispensed most of the,quantifier,blue,most,5,competitor,1,60_90_1,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,40, The machine dispensed most of the,quantifier,orange,most,5,target,0,60_90_1,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,40, The machine dispensed most of the orange ones.,color,blue,most,5,competitor,0,60_90_1,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,40, The machine dispensed most of the orange ones.,color,orange,most,5,target,1,60_90_1,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,41, The machine dispensed most of the,quantifier,blue,most,5,target,1,60_90_2,1,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,41, The machine dispensed most of the,quantifier,orange,most,5,competitor,0,60_90_2,2,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,41, The machine dispensed most of the blue ones.,color,blue,most,5,target,1,60_90_2,1,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,41, The machine dispensed most of the blue ones.,color,orange,most,5,competitor,0,60_90_2,2,6.3937,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,42, The machine dispensed some of the,quantifier,blue,most,5,target,0,25_60_1,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,some,192,42, The machine dispensed some of the,quantifier,orange,most,5,competitor,1,25_60_1,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,some,192,42, The machine dispensed some of the blue ones.,color,blue,most,5,target,1,25_60_1,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,some,192,42, The machine dispensed some of the blue ones.,color,orange,most,5,competitor,0,25_60_1,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,43, The machine dispensed some of the,quantifier,orange,most,5,target,1,40_0_1,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,some,192,43, The machine dispensed some of the,quantifier,blue,most,5,competitor,0,40_0_1,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,some,192,43, The machine dispensed some of the orange ones.,color,orange,most,5,target,1,40_0_1,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,some,192,43, The machine dispensed some of the orange ones.,color,blue,most,5,competitor,0,40_0_1,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,44, The machine dispensed all of the,quantifier,orange,most,5,competitor,0,25_100_2,1,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,44, The machine dispensed all of the,quantifier,blue,most,5,target,1,25_100_2,2,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,44, The machine dispensed all of the blue ones.,color,orange,most,5,competitor,0,25_100_2,1,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,44, The machine dispensed all of the blue ones.,color,blue,most,5,target,1,25_100_2,2,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,45, The machine dispensed some of the,quantifier,orange,most,6,target,1,25_100_1,1,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,some,192,45, The machine dispensed some of the,quantifier,blue,most,6,competitor,0,25_100_1,2,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,45, The machine dispensed some of the orange ones.,color,orange,most,6,target,1,25_100_1,1,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,some,192,45, The machine dispensed some of the orange ones.,color,blue,most,6,competitor,0,25_100_1,2,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,46, The machine dispensed all of the,quantifier,orange,most,6,competitor,0,25_100_2,1,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,46, The machine dispensed all of the,quantifier,blue,most,6,target,1,25_100_2,2,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,46, The machine dispensed all of the blue ones.,color,orange,most,6,competitor,0,25_100_2,1,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,46, The machine dispensed all of the blue ones.,color,blue,most,6,target,1,25_100_2,2,6.3937,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,most,192,47, The machine dispensed most of the,quantifier,blue,most,6,competitor,0,25_60_2,1,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,47, The machine dispensed most of the,quantifier,orange,most,6,target,1,25_60_2,2,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,most,192,47, The machine dispensed most of the orange ones.,color,blue,most,6,competitor,0,25_60_2,1,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,47, The machine dispensed most of the orange ones.,color,orange,most,6,target,1,25_60_2,2,6.3937,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,48, The machine dispensed most of the,quantifier,blue,most,6,competitor,0,60_90_2,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,48, The machine dispensed most of the,quantifier,orange,most,6,target,1,60_90_2,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,48, The machine dispensed most of the orange ones.,color,blue,most,6,competitor,0,60_90_2,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,48, The machine dispensed most of the orange ones.,color,orange,most,6,target,1,60_90_2,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,49, The machine dispensed some of the,quantifier,orange,most,6,target,1,40_0_1,1,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,some,192,49, The machine dispensed some of the,quantifier,blue,most,6,competitor,0,40_0_1,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,some,192,49, The machine dispensed some of the orange ones.,color,orange,most,6,target,1,40_0_1,1,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,some,192,49, The machine dispensed some of the orange ones.,color,blue,most,6,competitor,0,40_0_1,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,most,192,50, The machine dispensed most of the,quantifier,orange,most,6,target,0,60_90_1,1,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
90,most,192,50, The machine dispensed most of the,quantifier,blue,most,6,competitor,1,60_90_1,2,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,most,192,50, The machine dispensed most of the orange ones.,color,orange,most,6,target,1,60_90_1,1,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
90,most,192,50, The machine dispensed most of the orange ones.,color,blue,most,6,competitor,0,60_90_1,2,6.3937,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,none,192,51, The machine dispensed none of the,quantifier,orange,most,6,target,1,40_0_2,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,none,192,51, The machine dispensed none of the,quantifier,blue,most,6,competitor,0,40_0_2,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
0,none,192,51, The machine dispensed none of the orange ones.,color,orange,most,6,target,1,40_0_2,1,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,none,192,51, The machine dispensed none of the orange ones.,color,blue,most,6,competitor,0,40_0_2,2,6.3937,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,52, The machine dispensed some of the,quantifier,orange,most,6,target,0,25_60_1,1,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,some,192,52, The machine dispensed some of the,quantifier,blue,most,6,competitor,1,25_60_1,2,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,52, The machine dispensed some of the orange ones.,color,orange,most,6,target,1,25_60_1,1,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,some,192,52, The machine dispensed some of the orange ones.,color,blue,most,6,competitor,0,25_60_1,2,6.3937,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,53, The machine dispensed all of the,quantifier,orange,most,7,competitor,0,25_100_2,1,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,53, The machine dispensed all of the,quantifier,blue,most,7,target,1,25_100_2,2,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,all,192,53, The machine dispensed all of the blue ones.,color,orange,most,7,competitor,0,25_100_2,1,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,all,192,53, The machine dispensed all of the blue ones.,color,blue,most,7,target,1,25_100_2,2,6.3937,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
90,most,192,54, The machine dispensed most of the,quantifier,blue,most,7,target,1,60_90_2,1,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,54, The machine dispensed most of the,quantifier,orange,most,7,competitor,0,60_90_2,2,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
90,most,192,54, The machine dispensed most of the blue ones.,color,blue,most,7,target,1,60_90_2,1,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,54, The machine dispensed most of the blue ones.,color,orange,most,7,competitor,0,60_90_2,2,6.3937,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
100,some,192,55, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,25_100_1,1,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,55, The machine dispensed some of the,quantifier,blue,most,7,target,1,25_100_1,2,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
100,some,192,55, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,25_100_1,1,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,55, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,25_100_1,2,6.3937,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
40,none,192,56, The machine dispensed none of the,quantifier,blue,most,7,competitor,0,40_0_2,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,none,192,56, The machine dispensed none of the,quantifier,orange,most,7,target,1,40_0_2,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,none,192,56, The machine dispensed none of the orange ones.,color,blue,most,7,competitor,0,40_0_2,1,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,none,192,56, The machine dispensed none of the orange ones.,color,orange,most,7,target,1,40_0_2,2,6.3937,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,some,192,57, The machine dispensed some of the,quantifier,orange,most,7,competitor,1,25_60_1,1,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,57, The machine dispensed some of the,quantifier,blue,most,7,target,0,25_60_1,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
60,some,192,57, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,25_60_1,1,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,some,192,57, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,25_60_1,2,6.3937,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5
25,most,192,58, The machine dispensed most of the,quantifier,blue,most,7,competitor,0,25_60_2,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,58, The machine dispensed most of the,quantifier,orange,most,7,target,1,25_60_2,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
25,most,192,58, The machine dispensed most of the orange ones.,color,blue,most,7,competitor,0,25_60_2,1,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
60,most,192,58, The machine dispensed most of the orange ones.,color,orange,most,7,target,1,25_60_2,2,6.3937,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,59, The machine dispensed some of the,quantifier,blue,most,7,target,1,40_0_1,1,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,some,192,59, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,40_0_1,2,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
40,some,192,59, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,40_0_1,1,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
0,some,192,59, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,40_0_1,2,6.3937,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",5
