workerid,proportion,trial,Answer.time_in_minutes,rating,Answer.condition,sentence,Answer.misread_instructions,quantifier
15,25,8,13.413916666666667,0.96,,... some of the gumballs.,,some
15,25,8,13.413916666666667,0,,,,other
15,100,9,13.413916666666667,0,,... many of the gumballs.,,many
15,100,9,13.413916666666667,1,,... all of the gumballs.,,all
15,100,9,13.413916666666667,0,,... some of the gumballs.,,some
15,100,9,13.413916666666667,0,,,,other
15,90,10,13.413916666666667,0.44,,... many of the gumballs.,,many
15,90,10,13.413916666666667,0,,... all of the gumballs.,,all
15,90,10,13.413916666666667,0.56,,... some of the gumballs.,,some
15,90,10,13.413916666666667,0,,,,other
15,25,11,13.413916666666667,0.06,,... many of the gumballs.,,many
15,25,11,13.413916666666667,0,,... all of the gumballs.,,all
15,25,11,13.413916666666667,0.94,,... some of the gumballs.,,some
15,25,11,13.413916666666667,0,,,,other
15,10,12,13.413916666666667,0,,... many of the gumballs.,,many
15,10,12,13.413916666666667,0,,... all of the gumballs.,,all
15,10,12,13.413916666666667,1,,... some of the gumballs.,,some
15,10,12,13.413916666666667,0,,,,other
15,60,13,13.413916666666667,0.15,,... many of the gumballs.,,many
15,60,13,13.413916666666667,0,,... all of the gumballs.,,all
15,60,13,13.413916666666667,0.8500000000000001,,... some of the gumballs.,,some
15,60,13,13.413916666666667,0,,,,other
15,10,14,13.413916666666667,0,,... many of the gumballs.,,many
15,10,14,13.413916666666667,0,,... all of the gumballs.,,all
15,10,14,13.413916666666667,1,,... some of the gumballs.,,some
15,10,14,13.413916666666667,0,,,,other
15,100,15,13.413916666666667,0,,... many of the gumballs.,,many
15,100,15,13.413916666666667,1,,... all of the gumballs.,,all
15,100,15,13.413916666666667,0,,... some of the gumballs.,,some
15,100,15,13.413916666666667,0,,,,other
15,75,16,13.413916666666667,0.22,,... many of the gumballs.,,many
15,75,16,13.413916666666667,0,,... all of the gumballs.,,all
15,75,16,13.413916666666667,0.78,,... some of the gumballs.,,some
15,75,16,13.413916666666667,0,,,,other
16,75,1,3.867,0.16,,... some of the gumballs.,,some
16,75,1,3.867,0.8400000000000001,,... many of the gumballs.,,many
16,75,1,3.867,0,,... all of the gumballs.,,all
16,75,1,3.867,0,,,,other
16,10,2,3.867,0.94,,... some of the gumballs.,,some
16,10,2,3.867,0,,... many of the gumballs.,,many
16,10,2,3.867,0,,... all of the gumballs.,,all
16,10,2,3.867,0.06000000000000005,,,,other
16,60,3,3.867,0.39,,... some of the gumballs.,,some
16,60,3,3.867,0.6099999999999999,,... many of the gumballs.,,many
16,60,3,3.867,0,,... all of the gumballs.,,all
16,60,3,3.867,0,,,,other
16,100,4,3.867,0,,... some of the gumballs.,,some
16,100,4,3.867,0.13,,... many of the gumballs.,,many
16,100,4,3.867,0.8700000000000001,,... all of the gumballs.,,all
16,100,4,3.867,0,,,,other
16,75,5,3.867,0.22,,... some of the gumballs.,,some
16,75,5,3.867,0.7799999999999999,,... many of the gumballs.,,many
16,75,5,3.867,0,,... all of the gumballs.,,all
16,75,5,3.867,0,,,,other
16,25,6,3.867,0.83,,... some of the gumballs.,,some
16,25,6,3.867,0.17000000000000015,,... many of the gumballs.,,many
16,25,6,3.867,0,,... all of the gumballs.,,all
16,25,6,3.867,0,,,,other
16,40,7,3.867,0.93,,... some of the gumballs.,,some
16,40,7,3.867,0,,... many of the gumballs.,,many
16,40,7,3.867,0,,... all of the gumballs.,,all
16,40,7,3.867,0.06999999999999984,,,,other
16,25,8,3.867,0.91,,... some of the gumballs.,,some
16,25,8,3.867,0,,... many of the gumballs.,,many
16,25,8,3.867,0,,... all of the gumballs.,,all
16,25,8,3.867,0.08999999999999997,,,,other
16,50,9,3.867,0.84,,... some of the gumballs.,,some
16,50,9,3.867,0.16000000000000003,,... many of the gumballs.,,many
16,50,9,3.867,0,,... all of the gumballs.,,all
16,50,9,3.867,0,,,,other
16,50,10,3.867,0.89,,... some of the gumballs.,,some
16,50,10,3.867,0.10999999999999988,,... many of the gumballs.,,many
16,50,10,3.867,0,,... all of the gumballs.,,all
16,50,10,3.867,0,,,,other
16,90,11,3.867,0.09,,... some of the gumballs.,,some
16,90,11,3.867,0.86,,... many of the gumballs.,,many
16,90,11,3.867,0,,... all of the gumballs.,,all
16,90,11,3.867,0.050000000000000155,,,,other
16,100,12,3.867,0,,... some of the gumballs.,,some
16,100,12,3.867,0,,... many of the gumballs.,,many
16,100,12,3.867,0.99,,... all of the gumballs.,,all
16,100,12,3.867,0.010000000000000009,,,,other
16,90,13,3.867,0.18,,... some of the gumballs.,,some
16,90,13,3.867,0.69,,... many of the gumballs.,,many
16,90,13,3.867,0,,... all of the gumballs.,,all
16,90,13,3.867,0.13000000000000012,,,,other
16,10,14,3.867,0.3,,... some of the gumballs.,,some
16,10,14,3.867,0,,... many of the gumballs.,,many
16,10,14,3.867,0,,... all of the gumballs.,,all
16,10,14,3.867,0.7000000000000001,,,,other
16,40,15,3.867,0.67,,... some of the gumballs.,,some
16,40,15,3.867,0.32999999999999996,,... many of the gumballs.,,many
16,40,15,3.867,0,,... all of the gumballs.,,all
16,40,15,3.867,0,,,,other
16,60,16,3.867,0.38,,... some of the gumballs.,,some
16,60,16,3.867,0.62,,... many of the gumballs.,,many
16,60,16,3.867,0,,... all of the gumballs.,,all
16,60,16,3.867,0,,,,other
17,50,1,19.593566666666668,0.4099999999999999,,... some of the gumballs.,,some
17,50,1,19.593566666666668,0.35,,... many of the gumballs.,,many
17,50,1,19.593566666666668,0.2400000000000001,,... all of the gumballs.,,all
17,50,1,19.593566666666668,0,,,,other
17,25,2,19.593566666666668,0.36,,... some of the gumballs.,,some
17,25,2,19.593566666666668,0.37,,... many of the gumballs.,,many
17,25,2,19.593566666666668,0.27,,... all of the gumballs.,,all
17,25,2,19.593566666666668,0,,,,other
17,25,3,19.593566666666668,0.37,,... some of the gumballs.,,some
17,25,3,19.593566666666668,0.34,,... many of the gumballs.,,many
17,25,3,19.593566666666668,0.29000000000000015,,... all of the gumballs.,,all
17,25,3,19.593566666666668,0,,,,other
17,90,4,19.593566666666668,0.32,,... some of the gumballs.,,some
17,90,4,19.593566666666668,0.36,,... many of the gumballs.,,many
17,90,4,19.593566666666668,0.3200000000000002,,... all of the gumballs.,,all
17,90,4,19.593566666666668,1.1102230246251565e-16,,,,other
17,75,5,19.593566666666668,0.55,,... some of the gumballs.,,some
17,75,5,19.593566666666668,0.32,,... many of the gumballs.,,many
17,75,5,19.593566666666668,0.1299999999999999,,... all of the gumballs.,,all
17,75,5,19.593566666666668,0,,,,other
17,40,6,19.593566666666668,0.42,,... some of the gumballs.,,some
17,40,6,19.593566666666668,0.4,,... many of the gumballs.,,many
17,40,6,19.593566666666668,0.17999999999999994,,... all of the gumballs.,,all
17,40,6,19.593566666666668,0,,,,other
17,75,7,19.593566666666668,0.54,,... some of the gumballs.,,some
17,75,7,19.593566666666668,0.38,,... many of the gumballs.,,many
17,75,7,19.593566666666668,0.08000000000000007,,... all of the gumballs.,,all
17,75,7,19.593566666666668,0,,,,other
17,10,8,19.593566666666668,0.51,,... some of the gumballs.,,some
17,10,8,19.593566666666668,0.49,,... many of the gumballs.,,many
17,10,8,19.593566666666668,0,,... all of the gumballs.,,all
17,10,8,19.593566666666668,0,,,,other
17,60,9,19.593566666666668,0.59,,... some of the gumballs.,,some
17,60,9,19.593566666666668,0.34,,... many of the gumballs.,,many
17,60,9,19.593566666666668,0.07000000000000006,,... all of the gumballs.,,all
17,60,9,19.593566666666668,0,,,,other
17,50,10,19.593566666666668,0.48,,... some of the gumballs.,,some
17,50,10,19.593566666666668,0.45,,... many of the gumballs.,,many
17,50,10,19.593566666666668,0.07000000000000006,,... all of the gumballs.,,all
17,50,10,19.593566666666668,0,,,,other
17,100,11,19.593566666666668,0.26,,... some of the gumballs.,,some
17,100,11,19.593566666666668,0.45,,... many of the gumballs.,,many
17,100,11,19.593566666666668,0.29000000000000004,,... all of the gumballs.,,all
17,100,11,19.593566666666668,0,,,,other
17,10,12,19.593566666666668,0.43,,... some of the gumballs.,,some
17,10,12,19.593566666666668,0.48,,... many of the gumballs.,,many
17,10,12,19.593566666666668,0.09000000000000008,,... all of the gumballs.,,all
17,10,12,19.593566666666668,0,,,,other
17,100,13,19.593566666666668,0.35,,... some of the gumballs.,,some
17,100,13,19.593566666666668,0.43,,... many of the gumballs.,,many
17,100,13,19.593566666666668,0,,... all of the gumballs.,,all
17,100,13,19.593566666666668,0.21999999999999997,,,,other
17,40,14,19.593566666666668,0.56,,... some of the gumballs.,,some
17,40,14,19.593566666666668,0.43999999999999995,,... many of the gumballs.,,many
17,40,14,19.593566666666668,0,,... all of the gumballs.,,all
17,40,14,19.593566666666668,0,,,,other
17,60,15,19.593566666666668,0.52,,... some of the gumballs.,,some
17,60,15,19.593566666666668,0.48,,... many of the gumballs.,,many
17,60,15,19.593566666666668,0,,... all of the gumballs.,,all
17,60,15,19.593566666666668,0,,,,other
17,90,16,19.593566666666668,0.39,,... some of the gumballs.,,some
17,90,16,19.593566666666668,0.59,,... many of the gumballs.,,many
17,90,16,19.593566666666668,2.220446049250313e-16,,... all of the gumballs.,,all
17,90,16,19.593566666666668,0.019999999999999907,,,,other
18,40,1,2.0404,0.63,,... many of the gumballs.,,many
18,40,1,2.0404,0.03,,... all of the gumballs.,,all
18,40,1,2.0404,0.33999999999999986,,... some of the gumballs.,,some
18,40,1,2.0404,0,,,,other
18,10,2,2.0404,0,,... many of the gumballs.,,many
18,10,2,2.0404,0,,... all of the gumballs.,,all
18,10,2,2.0404,1,,... some of the gumballs.,,some
18,10,2,2.0404,0,,,,other
18,75,3,2.0404,0.62,,... many of the gumballs.,,many
18,75,3,2.0404,0,,... all of the gumballs.,,all
18,75,3,2.0404,0.3800000000000001,,... some of the gumballs.,,some
18,75,3,2.0404,0,,,,other
18,100,4,2.0404,0,,... many of the gumballs.,,many
18,100,4,2.0404,1,,... all of the gumballs.,,all
18,100,4,2.0404,0,,... some of the gumballs.,,some
18,100,4,2.0404,0,,,,other
18,60,5,2.0404,0.87,,... many of the gumballs.,,many
18,60,5,2.0404,0,,... all of the gumballs.,,all
18,60,5,2.0404,0.13000000000000012,,... some of the gumballs.,,some
18,60,5,2.0404,0,,,,other
18,90,6,2.0404,1,,... many of the gumballs.,,many
18,90,6,2.0404,0,,... all of the gumballs.,,all
18,90,6,2.0404,0,,... some of the gumballs.,,some
18,90,6,2.0404,0,,,,other
18,25,7,2.0404,0.14,,... many of the gumballs.,,many
18,25,7,2.0404,0,,... all of the gumballs.,,all
18,25,7,2.0404,0.86,,... some of the gumballs.,,some
18,25,7,2.0404,0,,,,other
18,10,8,2.0404,0,,... many of the gumballs.,,many
18,10,8,2.0404,0,,... all of the gumballs.,,all
18,10,8,2.0404,1,,... some of the gumballs.,,some
18,10,8,2.0404,0,,,,other
18,75,9,2.0404,0.99,,... many of the gumballs.,,many
18,75,9,2.0404,0,,... all of the gumballs.,,all
18,75,9,2.0404,0.010000000000000009,,... some of the gumballs.,,some
18,75,9,2.0404,0,,,,other
18,50,10,2.0404,1,,... many of the gumballs.,,many
18,50,10,2.0404,0,,... all of the gumballs.,,all
18,50,10,2.0404,0,,... some of the gumballs.,,some
18,50,10,2.0404,0,,,,other
18,90,11,2.0404,1,,... many of the gumballs.,,many
18,90,11,2.0404,0,,... all of the gumballs.,,all
18,90,11,2.0404,0,,... some of the gumballs.,,some
18,90,11,2.0404,0,,,,other
18,25,12,2.0404,0.1399999999999999,,... many of the gumballs.,,many
18,25,12,2.0404,0,,... all of the gumballs.,,all
18,25,12,2.0404,0.86,,... some of the gumballs.,,some
18,25,12,2.0404,0,,,,other
18,50,13,2.0404,0.93,,... many of the gumballs.,,many
18,50,13,2.0404,0,,... all of the gumballs.,,all
18,50,13,2.0404,0.06999999999999984,,... some of the gumballs.,,some
18,50,13,2.0404,0,,,,other
18,60,14,2.0404,0.85,,... many of the gumballs.,,many
18,60,14,2.0404,0,,... all of the gumballs.,,all
18,60,14,2.0404,0.1499999999999999,,... some of the gumballs.,,some
18,60,14,2.0404,0,,,,other
18,40,15,2.0404,0.77,,... many of the gumballs.,,many
18,40,15,2.0404,0,,... all of the gumballs.,,all
18,40,15,2.0404,0.22999999999999998,,... some of the gumballs.,,some
18,40,15,2.0404,0,,,,other
18,100,16,2.0404,1,,... many of the gumballs.,,many
18,100,16,2.0404,0,,... all of the gumballs.,,all
18,100,16,2.0404,0,,... some of the gumballs.,,some
18,100,16,2.0404,0,,,,other
19,100,1,4.466183333333333,0,,... some of the gumballs.,,some
19,100,1,4.466183333333333,0.18999999999999995,,... many of the gumballs.,,many
19,100,1,4.466183333333333,0.81,,... all of the gumballs.,,all
19,100,1,4.466183333333333,0,,,,other
19,50,2,4.466183333333333,0.77,,... some of the gumballs.,,some
19,50,2,4.466183333333333,0.15,,... many of the gumballs.,,many
19,50,2,4.466183333333333,0.07999999999999996,,... all of the gumballs.,,all
19,50,2,4.466183333333333,0,,,,other
19,75,3,4.466183333333333,0.06999999999999995,,... some of the gumballs.,,some
19,75,3,4.466183333333333,0.93,,... many of the gumballs.,,many
19,75,3,4.466183333333333,0,,... all of the gumballs.,,all
19,75,3,4.466183333333333,0,,,,other
19,40,4,4.466183333333333,0.87,,... some of the gumballs.,,some
19,40,4,4.466183333333333,0.13,,... many of the gumballs.,,many
19,40,4,4.466183333333333,0,,... all of the gumballs.,,all
19,40,4,4.466183333333333,0,,,,other
19,60,5,4.466183333333333,0.18999999999999995,,... some of the gumballs.,,some
19,60,5,4.466183333333333,0.81,,... many of the gumballs.,,many
19,60,5,4.466183333333333,0,,... all of the gumballs.,,all
19,60,5,4.466183333333333,0,,,,other
19,60,6,4.466183333333333,0.79,,... some of the gumballs.,,some
19,60,6,4.466183333333333,0.20999999999999996,,... many of the gumballs.,,many
19,60,6,4.466183333333333,0,,... all of the gumballs.,,all
19,60,6,4.466183333333333,0,,,,other
19,90,7,4.466183333333333,0.09999999999999998,,... some of the gumballs.,,some
19,90,7,4.466183333333333,0.9,,... many of the gumballs.,,many
19,90,7,4.466183333333333,0,,... all of the gumballs.,,all
19,90,7,4.466183333333333,0,,,,other
19,50,8,4.466183333333333,0.59,,... some of the gumballs.,,some
19,50,8,4.466183333333333,0.41000000000000003,,... many of the gumballs.,,many
19,50,8,4.466183333333333,0,,... all of the gumballs.,,all
19,50,8,4.466183333333333,0,,,,other
19,10,9,4.466183333333333,0.08,,... some of the gumballs.,,some
19,10,9,4.466183333333333,0.1,,... many of the gumballs.,,many
19,10,9,4.466183333333333,0,,... all of the gumballs.,,all
19,10,9,4.466183333333333,0.82,,,,other
19,25,10,4.466183333333333,0.15999999999999992,,... some of the gumballs.,,some
19,25,10,4.466183333333333,0,,... many of the gumballs.,,many
19,25,10,4.466183333333333,0,,... all of the gumballs.,,all
19,25,10,4.466183333333333,0.84,,,,other
19,100,11,4.466183333333333,0,,... some of the gumballs.,,some
19,100,11,4.466183333333333,0.06999999999999995,,... many of the gumballs.,,many
19,100,11,4.466183333333333,0.93,,... all of the gumballs.,,all
19,100,11,4.466183333333333,0,,,,other
19,10,12,4.466183333333333,0.07,,... some of the gumballs.,,some
19,10,12,4.466183333333333,0,,... many of the gumballs.,,many
19,10,12,4.466183333333333,0,,... all of the gumballs.,,all
19,10,12,4.466183333333333,0.92,,,,other
19,75,13,4.466183333333333,0.07999999999999996,,... some of the gumballs.,,some
19,75,13,4.466183333333333,0.92,,... many of the gumballs.,,many
19,75,13,4.466183333333333,0,,... all of the gumballs.,,all
19,75,13,4.466183333333333,0,,,,other
19,90,14,4.466183333333333,0.06999999999999995,,... some of the gumballs.,,some
19,90,14,4.466183333333333,0.93,,... many of the gumballs.,,many
19,90,14,4.466183333333333,0,,... all of the gumballs.,,all
19,90,14,4.466183333333333,0,,,,other
19,40,15,4.466183333333333,0.29999999999999993,,... some of the gumballs.,,some
19,40,15,4.466183333333333,0,,... many of the gumballs.,,many
19,40,15,4.466183333333333,0,,... all of the gumballs.,,all
19,40,15,4.466183333333333,0.7,,,,other
19,25,16,4.466183333333333,0.09999999999999998,,... some of the gumballs.,,some
19,25,16,4.466183333333333,0,,... many of the gumballs.,,many
19,25,16,4.466183333333333,0,,... all of the gumballs.,,all
19,25,16,4.466183333333333,0.9,,,,other
20,90,1,3.749433333333333,0.39,,... all of the gumballs.,,all
20,90,1,3.749433333333333,0.27,,... many of the gumballs.,,many
20,90,1,3.749433333333333,0.27,,... some of the gumballs.,,some
20,90,1,3.749433333333333,0.06999999999999995,,,,other
20,75,2,3.749433333333333,0.22,,... all of the gumballs.,,all
20,75,2,3.749433333333333,0.23,,... many of the gumballs.,,many
20,75,2,3.749433333333333,0.19,,... some of the gumballs.,,some
20,75,2,3.749433333333333,0.3600000000000001,,,,other
20,60,3,3.749433333333333,0.41,,... all of the gumballs.,,all
20,60,3,3.749433333333333,0.24,,... many of the gumballs.,,many
20,60,3,3.749433333333333,0.22,,... some of the gumballs.,,some
20,60,3,3.749433333333333,0.13,,,,other
20,60,4,3.749433333333333,0.08,,... all of the gumballs.,,all
20,60,4,3.749433333333333,0.44,,... many of the gumballs.,,many
20,60,4,3.749433333333333,0.31,,... some of the gumballs.,,some
20,60,4,3.749433333333333,0.17000000000000004,,,,other
20,75,5,3.749433333333333,0.25,,... all of the gumballs.,,all
20,75,5,3.749433333333333,0.35,,... many of the gumballs.,,many
20,75,5,3.749433333333333,0.15999999999999992,,... some of the gumballs.,,some
20,75,5,3.749433333333333,0.24,,,,other
20,25,6,3.749433333333333,0.27,,... all of the gumballs.,,all
20,25,6,3.749433333333333,0.29,,... many of the gumballs.,,many
20,25,6,3.749433333333333,0.36,,... some of the gumballs.,,some
20,25,6,3.749433333333333,0.07999999999999996,,,,other
20,50,7,3.749433333333333,0.16999999999999993,,... all of the gumballs.,,all
20,50,7,3.749433333333333,0.21999999999999997,,... many of the gumballs.,,many
20,50,7,3.749433333333333,0.33,,... some of the gumballs.,,some
20,50,7,3.749433333333333,0.28,,,,other
20,90,8,3.749433333333333,0.22,,... all of the gumballs.,,all
20,90,8,3.749433333333333,0.23,,... many of the gumballs.,,many
20,90,8,3.749433333333333,0.24,,... some of the gumballs.,,some
20,90,8,3.749433333333333,0.31000000000000005,,,,other
20,100,9,3.749433333333333,0.28,,... all of the gumballs.,,all
20,100,9,3.749433333333333,0.32,,... many of the gumballs.,,many
20,100,9,3.749433333333333,0.17000000000000015,,... some of the gumballs.,,some
20,100,9,3.749433333333333,0.22999999999999976,,,,other
20,100,10,3.749433333333333,0.12,,... all of the gumballs.,,all
20,100,10,3.749433333333333,0.18000000000000005,,... many of the gumballs.,,many
20,100,10,3.749433333333333,0.32000000000000006,,... some of the gumballs.,,some
20,100,10,3.749433333333333,0.3799999999999999,,,,other
20,10,11,3.749433333333333,0.27,,... all of the gumballs.,,all
20,10,11,3.749433333333333,0.27,,... many of the gumballs.,,many
20,10,11,3.749433333333333,0.27,,... some of the gumballs.,,some
20,10,11,3.749433333333333,0.18999999999999984,,,,other
20,10,12,3.749433333333333,0.26,,... all of the gumballs.,,all
20,10,12,3.749433333333333,0.24,,... many of the gumballs.,,many
20,10,12,3.749433333333333,0.24,,... some of the gumballs.,,some
20,10,12,3.749433333333333,0.2599999999999999,,,,other
20,40,13,3.749433333333333,0.27,,... all of the gumballs.,,all
20,40,13,3.749433333333333,0.3,,... many of the gumballs.,,many
20,40,13,3.749433333333333,0.3,,... some of the gumballs.,,some
20,40,13,3.749433333333333,0.1299999999999999,,,,other
20,25,14,3.749433333333333,0.61,,... all of the gumballs.,,all
20,25,14,3.749433333333333,0.28,,... many of the gumballs.,,many
20,25,14,3.749433333333333,0.1100000000000001,,... some of the gumballs.,,some
20,25,14,3.749433333333333,0,,,,other
20,40,15,3.749433333333333,0.16,,... all of the gumballs.,,all
20,40,15,3.749433333333333,0.24,,... many of the gumballs.,,many
20,40,15,3.749433333333333,0.48,,... some of the gumballs.,,some
20,40,15,3.749433333333333,0.1200000000000001,,,,other
20,50,16,3.749433333333333,0.27,,... all of the gumballs.,,all
20,50,16,3.749433333333333,0.28,,... many of the gumballs.,,many
20,50,16,3.749433333333333,0.26,,... some of the gumballs.,,some
20,50,16,3.749433333333333,0.19000000000000006,,,,other
21,90,1,7.310016666666667,0.74,,... many of the gumballs.,,many
21,90,1,7.310016666666667,0.26,,... some of the gumballs.,,some
21,90,1,7.310016666666667,0,,... all of the gumballs.,,all
21,90,1,7.310016666666667,0,,,,other
21,100,2,7.310016666666667,0,,... many of the gumballs.,,many
21,100,2,7.310016666666667,0,,... some of the gumballs.,,some
21,100,2,7.310016666666667,1,,... all of the gumballs.,,all
21,100,2,7.310016666666667,0,,,,other
21,10,3,7.310016666666667,0.17,,... many of the gumballs.,,many
21,10,3,7.310016666666667,0.8300000000000001,,... some of the gumballs.,,some
21,10,3,7.310016666666667,0,,... all of the gumballs.,,all
21,10,3,7.310016666666667,0,,,,other
21,60,4,7.310016666666667,0.7,,... many of the gumballs.,,many
21,60,4,7.310016666666667,0.30000000000000004,,... some of the gumballs.,,some
21,60,4,7.310016666666667,0,,... all of the gumballs.,,all
21,60,4,7.310016666666667,0,,,,other
21,25,5,7.310016666666667,0.24,,... many of the gumballs.,,many
21,25,5,7.310016666666667,0.76,,... some of the gumballs.,,some
21,25,5,7.310016666666667,0,,... all of the gumballs.,,all
21,25,5,7.310016666666667,0,,,,other
21,75,6,7.310016666666667,0.79,,... many of the gumballs.,,many
21,75,6,7.310016666666667,0.20999999999999996,,... some of the gumballs.,,some
21,75,6,7.310016666666667,0,,... all of the gumballs.,,all
21,75,6,7.310016666666667,0,,,,other
21,60,7,7.310016666666667,0.79,,... many of the gumballs.,,many
21,60,7,7.310016666666667,0.20999999999999985,,... some of the gumballs.,,some
21,60,7,7.310016666666667,0,,... all of the gumballs.,,all
21,60,7,7.310016666666667,2.220446049250313e-16,,,,other
21,40,8,7.310016666666667,0.39,,... many of the gumballs.,,many
21,40,8,7.310016666666667,0.31000000000000005,,... some of the gumballs.,,some
21,40,8,7.310016666666667,0,,... all of the gumballs.,,all
21,40,8,7.310016666666667,0.3,,,,other
21,50,9,7.310016666666667,0.42,,... many of the gumballs.,,many
21,50,9,7.310016666666667,0.21999999999999986,,... some of the gumballs.,,some
21,50,9,7.310016666666667,0,,... all of the gumballs.,,all
21,50,9,7.310016666666667,0.36,,,,other
21,100,10,7.310016666666667,0,,... many of the gumballs.,,many
21,100,10,7.310016666666667,0,,... some of the gumballs.,,some
21,100,10,7.310016666666667,1,,... all of the gumballs.,,all
21,100,10,7.310016666666667,0,,,,other
21,25,11,7.310016666666667,0.1,,... many of the gumballs.,,many
21,25,11,7.310016666666667,0.79,,... some of the gumballs.,,some
21,25,11,7.310016666666667,0,,... all of the gumballs.,,all
21,25,11,7.310016666666667,0.10999999999999988,,,,other
21,40,12,7.310016666666667,0.3899999999999999,,... many of the gumballs.,,many
21,40,12,7.310016666666667,0.34,,... some of the gumballs.,,some
21,40,12,7.310016666666667,0,,... all of the gumballs.,,all
21,40,12,7.310016666666667,0.27,,,,other
21,75,13,7.310016666666667,0.82,,... many of the gumballs.,,many
21,75,13,7.310016666666667,0.18000000000000016,,... some of the gumballs.,,some
21,75,13,7.310016666666667,1.1102230246251565e-16,,... all of the gumballs.,,all
21,75,13,7.310016666666667,0,,,,other
21,90,14,7.310016666666667,0.9199999999999999,,... many of the gumballs.,,many
21,90,14,7.310016666666667,0.08,,... some of the gumballs.,,some
21,90,14,7.310016666666667,0,,... all of the gumballs.,,all
21,90,14,7.310016666666667,1.1102230246251565e-16,,,,other
21,10,15,7.310016666666667,0.03,,... many of the gumballs.,,many
21,10,15,7.310016666666667,0.84,,... some of the gumballs.,,some
21,10,15,7.310016666666667,0,,... all of the gumballs.,,all
21,10,15,7.310016666666667,0.13,,,,other
21,50,16,7.310016666666667,0.38,,... many of the gumballs.,,many
21,50,16,7.310016666666667,0.3599999999999999,,... some of the gumballs.,,some
21,50,16,7.310016666666667,0,,... all of the gumballs.,,all
21,50,16,7.310016666666667,0.26,,,,other
22,90,1,8.329566666666667,0.32000000000000006,,... some of the gumballs.,,some
22,90,1,8.329566666666667,0.24,,... many of the gumballs.,,many
22,90,1,8.329566666666667,0.44,,... all of the gumballs.,,all
22,90,1,8.329566666666667,0,,,,other
22,60,2,8.329566666666667,0.25,,... some of the gumballs.,,some
22,60,2,8.329566666666667,0.3400000000000001,,... many of the gumballs.,,many
22,60,2,8.329566666666667,0.41,,... all of the gumballs.,,all
22,60,2,8.329566666666667,0,,,,other
22,100,3,8.329566666666667,0.14,,... some of the gumballs.,,some
22,100,3,8.329566666666667,0.34,,... many of the gumballs.,,many
22,100,3,8.329566666666667,0.5199999999999999,,... all of the gumballs.,,all
22,100,3,8.329566666666667,0,,,,other
22,100,4,8.329566666666667,0.16,,... some of the gumballs.,,some
22,100,4,8.329566666666667,0.28,,... many of the gumballs.,,many
22,100,4,8.329566666666667,0.5599999999999999,,... all of the gumballs.,,all
22,100,4,8.329566666666667,0,,,,other
22,50,5,8.329566666666667,0.49,,... some of the gumballs.,,some
22,50,5,8.329566666666667,0.41,,... many of the gumballs.,,many
22,50,5,8.329566666666667,0.10000000000000009,,... all of the gumballs.,,all
22,50,5,8.329566666666667,0,,,,other
22,10,6,8.329566666666667,0.33,,... some of the gumballs.,,some
22,10,6,8.329566666666667,0.49,,... many of the gumballs.,,many
22,10,6,8.329566666666667,0.17999999999999994,,... all of the gumballs.,,all
22,10,6,8.329566666666667,0,,,,other
22,90,7,8.329566666666667,0.43,,... some of the gumballs.,,some
22,90,7,8.329566666666667,0.44,,... many of the gumballs.,,many
22,90,7,8.329566666666667,0.13,,... all of the gumballs.,,all
22,90,7,8.329566666666667,0,,,,other
22,40,8,8.329566666666667,0.61,,... some of the gumballs.,,some
22,40,8,8.329566666666667,0.019999999999999907,,... many of the gumballs.,,many
22,40,8,8.329566666666667,0.37,,... all of the gumballs.,,all
22,40,8,8.329566666666667,0,,,,other
22,50,9,8.329566666666667,0.17,,... some of the gumballs.,,some
22,50,9,8.329566666666667,0.43,,... many of the gumballs.,,many
22,50,9,8.329566666666667,0.4,,... all of the gumballs.,,all
22,50,9,8.329566666666667,0,,,,other
22,25,10,8.329566666666667,0.54,,... some of the gumballs.,,some
22,25,10,8.329566666666667,0.32,,... many of the gumballs.,,many
22,25,10,8.329566666666667,0.1399999999999998,,... all of the gumballs.,,all
22,25,10,8.329566666666667,0,,,,other
22,10,11,8.329566666666667,0.25,,... some of the gumballs.,,some
22,10,11,8.329566666666667,0.34,,... many of the gumballs.,,many
22,10,11,8.329566666666667,0.4099999999999999,,... all of the gumballs.,,all
22,10,11,8.329566666666667,0,,,,other
22,75,12,8.329566666666667,0.36,,... some of the gumballs.,,some
22,75,12,8.329566666666667,0.44,,... many of the gumballs.,,many
22,75,12,8.329566666666667,0.20000000000000007,,... all of the gumballs.,,all
22,75,12,8.329566666666667,0,,,,other
22,60,13,8.329566666666667,0.26,,... some of the gumballs.,,some
22,60,13,8.329566666666667,0.38,,... many of the gumballs.,,many
22,60,13,8.329566666666667,0.3599999999999999,,... all of the gumballs.,,all
22,60,13,8.329566666666667,0,,,,other
22,40,14,8.329566666666667,0.21,,... some of the gumballs.,,some
22,40,14,8.329566666666667,0.36,,... many of the gumballs.,,many
22,40,14,8.329566666666667,0.42999999999999994,,... all of the gumballs.,,all
22,40,14,8.329566666666667,0,,,,other
22,75,15,8.329566666666667,0.37,,... some of the gumballs.,,some
22,75,15,8.329566666666667,0.56,,... many of the gumballs.,,many
22,75,15,8.329566666666667,0.06999999999999995,,... all of the gumballs.,,all
22,75,15,8.329566666666667,0,,,,other
22,25,16,8.329566666666667,0.44,,... some of the gumballs.,,some
