workerid,Answer.time_in_minutes,position,Answer.bonus,init_images,block,utterance_label,block_trial,quantifier,color,trial,clicked,type,percentage,utterance,label,Answer.condition
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,color,7,none,blue,59,1,40_0_2,0, The machine dispensed none of the blue ones.,target,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,color,7,none,orange,59,0,40_0_2,40, The machine dispensed none of the blue ones.,competitor,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,prior,8,all,blue,60,1,25_100_2,100, The machine dispensed,target,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,prior,8,all,orange,60,0,25_100_2,25, The machine dispensed,competitor,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,quantifier,8,all,blue,60,1,25_100_2,100, The machine dispensed all of the,target,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,quantifier,8,all,orange,60,0,25_100_2,25, The machine dispensed all of the,competitor,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,color,8,all,blue,60,1,25_100_2,100, The machine dispensed all of the blue ones.,target,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",7,color,8,all,orange,60,0,25_100_2,25, The machine dispensed all of the blue ones.,competitor,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,prior,1,some,blue,61,0,25_50_1,50, The machine dispensed,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,prior,1,some,orange,61,1,25_50_1,25, The machine dispensed,target,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,quantifier,1,some,blue,61,0,25_50_1,50, The machine dispensed some of the,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,quantifier,1,some,orange,61,1,25_50_1,25, The machine dispensed some of the,target,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,color,1,some,blue,61,0,25_50_1,50, The machine dispensed some of the orange ones.,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,color,1,some,orange,61,1,25_50_1,25, The machine dispensed some of the orange ones.,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,2,some,orange,62,1,25_100_1,100, The machine dispensed,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,2,some,blue,62,0,25_100_1,25, The machine dispensed,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,2,some,orange,62,0,25_100_1,100, The machine dispensed some of the,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,2,some,blue,62,1,25_100_1,25, The machine dispensed some of the,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,2,some,orange,62,0,25_100_1,100, The machine dispensed some of the blue ones.,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,2,some,blue,62,1,25_100_1,25, The machine dispensed some of the blue ones.,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,3,some,orange,63,1,40_0_1,0, The machine dispensed,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,3,some,blue,63,0,40_0_1,40, The machine dispensed,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,3,some,orange,63,0,40_0_1,0, The machine dispensed some of the,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,3,some,blue,63,1,40_0_1,40, The machine dispensed some of the,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,3,some,orange,63,0,40_0_1,0, The machine dispensed some of the blue ones.,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,3,some,blue,63,1,40_0_1,40, The machine dispensed some of the blue ones.,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,4,none,orange,64,0,40_0_2,40, The machine dispensed,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,4,none,blue,64,1,40_0_2,0, The machine dispensed,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,4,none,orange,64,0,40_0_2,40, The machine dispensed none of the,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,4,none,blue,64,1,40_0_2,0, The machine dispensed none of the,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,4,none,orange,64,0,40_0_2,40, The machine dispensed none of the blue ones.,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,4,none,blue,64,1,40_0_2,0, The machine dispensed none of the blue ones.,target,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,prior,5,all,blue,65,1,25_100_2,100, The machine dispensed,target,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,prior,5,all,orange,65,0,25_100_2,25, The machine dispensed,competitor,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,quantifier,5,all,blue,65,1,25_100_2,100, The machine dispensed all of the,target,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,quantifier,5,all,orange,65,0,25_100_2,25, The machine dispensed all of the,competitor,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,color,5,all,blue,65,1,25_100_2,100, The machine dispensed all of the blue ones.,target,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,color,5,all,orange,65,0,25_100_2,25, The machine dispensed all of the blue ones.,competitor,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,6,many,orange,66,1,50_90_1,90, The machine dispensed,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,6,many,blue,66,0,50_90_1,50, The machine dispensed,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,6,many,orange,66,1,50_90_1,90, The machine dispensed many of the,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,6,many,blue,66,0,50_90_1,50, The machine dispensed many of the,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,6,many,orange,66,0,50_90_1,90, The machine dispensed many of the blue ones.,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,6,many,blue,66,1,50_90_1,50, The machine dispensed many of the blue ones.,target,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,prior,7,many,blue,67,0,50_90_2,50, The machine dispensed,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,prior,7,many,orange,67,1,50_90_2,90, The machine dispensed,target,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,quantifier,7,many,blue,67,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,quantifier,7,many,orange,67,1,50_90_2,90, The machine dispensed many of the,target,many_many
5,10.149316666666667,1,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,color,7,many,blue,67,0,50_90_2,50, The machine dispensed many of the orange ones.,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,color,7,many,orange,67,1,50_90_2,90, The machine dispensed many of the orange ones.,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,8,many,orange,68,1,25_50_2,25, The machine dispensed,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,prior,8,many,blue,68,0,25_50_2,50, The machine dispensed,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,8,many,orange,68,1,25_50_2,25, The machine dispensed many of the,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,quantifier,8,many,blue,68,0,25_50_2,50, The machine dispensed many of the,target,many_many
5,10.149316666666667,1,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,8,many,orange,68,0,25_50_2,25, The machine dispensed many of the blue ones.,competitor,many_many
5,10.149316666666667,2,203.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,color,8,many,blue,68,1,25_50_2,50, The machine dispensed many of the blue ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,1,all,blue,1,0,0_100_2,0, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,1,all,orange,1,1,0_100_2,100, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,1,all,blue,1,0,0_100_2,0, The machine dispensed all of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,1,all,orange,1,1,0_100_2,100, The machine dispensed all of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,1,all,blue,1,0,0_100_2,0, The machine dispensed all of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,1,all,orange,1,1,0_100_2,100, The machine dispensed all of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,2,all,blue,2,1,0_100_2,100, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,2,all,orange,2,0,0_100_2,0, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,2,all,blue,2,1,0_100_2,100, The machine dispensed all of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,2,all,orange,2,0,0_100_2,0, The machine dispensed all of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,2,all,blue,2,1,0_100_2,100, The machine dispensed all of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,2,all,orange,2,0,0_100_2,0, The machine dispensed all of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,3,none,blue,3,0,0_100_1,0, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,3,none,orange,3,1,0_100_1,100, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,3,none,blue,3,0,0_100_1,0, The machine dispensed none of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,3,none,orange,3,1,0_100_1,100, The machine dispensed none of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,3,none,blue,3,0,0_100_1,0, The machine dispensed none of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,3,none,orange,3,1,0_100_1,100, The machine dispensed none of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,4,none,blue,4,1,0_100_1,100, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,prior,4,none,orange,4,0,0_100_1,0, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,4,none,blue,4,1,0_100_1,100, The machine dispensed none of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,quantifier,4,none,orange,4,0,0_100_1,0, The machine dispensed none of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,4,none,blue,4,1,0_100_1,100, The machine dispensed none of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,color,4,none,orange,4,0,0_100_1,0, The machine dispensed none of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,1,many,blue,5,0,50_90_2,50, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,1,many,orange,5,1,50_90_2,90, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,1,many,blue,5,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,1,many,orange,5,1,50_90_2,90, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,1,many,blue,5,0,50_90_2,50, The machine dispensed many of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,1,many,orange,5,1,50_90_2,90, The machine dispensed many of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,2,some,blue,6,1,40_0_1,40, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,2,some,orange,6,0,40_0_1,0, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,2,some,blue,6,1,40_0_1,40, The machine dispensed some of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,2,some,orange,6,0,40_0_1,0, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,2,some,blue,6,1,40_0_1,40, The machine dispensed some of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,2,some,orange,6,0,40_0_1,0, The machine dispensed some of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,3,some,blue,7,1,25_100_1,100, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,3,some,orange,7,0,25_100_1,25, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,3,some,blue,7,0,25_100_1,100, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,3,some,orange,7,1,25_100_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,3,some,blue,7,0,25_100_1,100, The machine dispensed some of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,3,some,orange,7,1,25_100_1,25, The machine dispensed some of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,4,some,blue,8,1,25_50_1,50, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,4,some,orange,8,0,25_50_1,25, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,4,some,blue,8,1,25_50_1,50, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,4,some,orange,8,0,25_50_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,4,some,blue,8,0,25_50_1,50, The machine dispensed some of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,4,some,orange,8,1,25_50_1,25, The machine dispensed some of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,prior,5,all,orange,9,0,25_100_2,100, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,prior,5,all,blue,9,1,25_100_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,quantifier,5,all,orange,9,1,25_100_2,100, The machine dispensed all of the,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,quantifier,5,all,blue,9,0,25_100_2,25, The machine dispensed all of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,color,5,all,orange,9,1,25_100_2,100, The machine dispensed all of the orange ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,color,5,all,blue,9,0,25_100_2,25, The machine dispensed all of the orange ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,6,many,blue,10,0,25_50_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,6,many,orange,10,1,25_50_2,50, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,6,many,blue,10,0,25_50_2,25, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,6,many,orange,10,1,25_50_2,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,6,many,blue,10,0,25_50_2,25, The machine dispensed many of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,6,many,orange,10,1,25_50_2,50, The machine dispensed many of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,prior,7,many,orange,11,1,50_90_1,90, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,prior,7,many,blue,11,0,50_90_1,50, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,quantifier,7,many,orange,11,1,50_90_1,90, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,quantifier,7,many,blue,11,0,50_90_1,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,color,7,many,orange,11,1,50_90_1,90, The machine dispensed many of the blue ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",1,color,7,many,blue,11,0,50_90_1,50, The machine dispensed many of the blue ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,8,none,blue,12,1,40_0_2,40, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,prior,8,none,orange,12,0,40_0_2,0, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,8,none,blue,12,0,40_0_2,40, The machine dispensed none of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,quantifier,8,none,orange,12,1,40_0_2,0, The machine dispensed none of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,8,none,blue,12,0,40_0_2,40, The machine dispensed none of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",1,color,8,none,orange,12,1,40_0_2,0, The machine dispensed none of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,prior,1,some,orange,13,0,25_50_1,25, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,prior,1,some,blue,13,1,25_50_1,50, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,quantifier,1,some,orange,13,1,25_50_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,quantifier,1,some,blue,13,0,25_50_1,50, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,color,1,some,orange,13,1,25_50_1,25, The machine dispensed some of the orange ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,color,1,some,blue,13,0,25_50_1,50, The machine dispensed some of the orange ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,2,all,blue,14,1,25_100_2,100, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,2,all,orange,14,0,25_100_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,2,all,blue,14,1,25_100_2,100, The machine dispensed all of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,2,all,orange,14,0,25_100_2,25, The machine dispensed all of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,2,all,blue,14,1,25_100_2,100, The machine dispensed all of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,2,all,orange,14,0,25_100_2,25, The machine dispensed all of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,3,many,blue,15,0,50_90_2,90, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,3,many,orange,15,1,50_90_2,50, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,3,many,blue,15,1,50_90_2,90, The machine dispensed many of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,3,many,orange,15,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,3,many,blue,15,1,50_90_2,90, The machine dispensed many of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,3,many,orange,15,0,50_90_2,50, The machine dispensed many of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,4,some,blue,16,0,25_100_1,25, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,4,some,orange,16,1,25_100_1,100, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,4,some,blue,16,1,25_100_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,4,some,orange,16,0,25_100_1,100, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,4,some,blue,16,1,25_100_1,25, The machine dispensed some of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,4,some,orange,16,0,25_100_1,100, The machine dispensed some of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,prior,5,many,orange,17,1,25_50_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,prior,5,many,blue,17,0,25_50_2,50, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,quantifier,5,many,orange,17,0,25_50_2,25, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,quantifier,5,many,blue,17,1,25_50_2,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,color,5,many,orange,17,0,25_50_2,25, The machine dispensed many of the blue ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,color,5,many,blue,17,1,25_50_2,50, The machine dispensed many of the blue ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,prior,6,many,orange,18,1,50_90_1,90, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,prior,6,many,blue,18,0,50_90_1,50, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,quantifier,6,many,orange,18,1,50_90_1,90, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,quantifier,6,many,blue,18,0,50_90_1,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,color,6,many,orange,18,0,50_90_1,90, The machine dispensed many of the blue ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,color,6,many,blue,18,1,50_90_1,50, The machine dispensed many of the blue ones.,target,many_many
